,Loan_ID,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Gender_Male,Married_Yes,Education_Not Graduate,Property_Area_Semiurban,Property_Area_Urban,Dependents_1,Dependents_2,Dependents_3+,Self_Employed_Yes
227,LP001758,0.07544836116264687,0.0406796745626035,0.29088277858176553,360.0,1.0,Y,1,1,0,1,0,0,1,0,0
228,LP001760,0.056994434137291286,0.0,0.21562952243125902,480.0,1.0,Y,1,1,0,1,0,0,0,1,0
229,LP001761,0.07730364873222016,0.0,0.276410998552822,360.0,1.0,Y,1,0,0,0,0,0,0,0,1
230,LP001765,0.028954854669140384,0.04929560563515492,0.1374819102749638,360.0,1.0,Y,1,1,0,1,0,1,0,0,0
231,LP001768,0.04410636982065554,0.0,0.04775687409551375,180.0,1.0,Y,1,1,0,0,0,0,0,0,0
232,LP001770,0.03758812615955474,0.062351501187990495,0.1606367583212735,360.0,1.0,Y,1,0,1,0,0,0,0,0,0
233,LP001776,0.10121212121212121,0.0,0.39218523878437045,360.0,1.0,Y,0,0,0,1,0,0,0,0,0
234,LP001778,0.037167594310451454,0.042695658434732525,0.18958031837916062,360.0,1.0,Y,1,1,0,1,0,1,0,0,0
235,LP001784,0.06617192331478046,0.030239758081935346,0.2329956584659913,360.0,1.0,Y,1,1,0,0,0,1,0,0,0
236,LP001786,0.06921459492888064,0.0,0.35600578871201155,360.0,0.0,N,1,1,0,0,1,0,0,0,0
237,LP001788,0.040977118119975266,0.0,0.16353111432706222,360.0,0.0,Y,0,0,0,0,1,0,0,0,1
238,LP001790,0.04529375386518244,0.0,0.14905933429811866,360.0,1.0,Y,0,0,0,0,0,1,0,0,0
239,LP001792,0.039146567717996295,0.0,0.12590448625180894,360.0,1.0,Y,1,1,0,1,0,1,0,0,0
240,LP001798,0.07011750154607298,0.11999904000767994,0.1606367583212735,360.0,1.0,Y,1,1,0,0,0,0,1,0,0
241,LP001800,0.029189857761286332,0.047591619267045866,0.18958031837916062,180.0,1.0,N,1,1,1,0,1,1,0,0,0
242,LP001806,0.034817563388991966,0.13682290541675668,0.21128798842257596,60.0,1.0,Y,1,0,0,0,1,0,0,0,0
243,LP001807,0.07544836116264687,0.031199750401996785,0.14327062228654122,360.0,1.0,Y,1,1,0,0,0,0,1,0,1
244,LP001811,0.04027210884353742,0.10600715194278446,0.16497829232995656,360.0,1.0,Y,1,1,1,1,0,0,0,0,0
245,LP001813,0.07297464440321583,0.10399116807065543,0.1606367583212735,180.0,1.0,N,1,0,0,0,1,0,0,0,1
246,LP001814,0.11815708101422387,0.0,0.14905933429811866,360.0,1.0,Y,1,1,0,0,1,0,1,0,0
247,LP001819,0.07987631416202845,0.0,0.18523878437047755,180.0,1.0,Y,1,1,1,0,1,1,0,0,0
248,LP001824,0.03379097093382808,0.044231646146830825,0.16497829232995656,480.0,1.0,Y,1,1,0,1,0,1,0,0,0
249,LP001825,0.02051948051948052,0.044831641346869226,0.11722141823444283,360.0,1.0,Y,1,1,0,0,1,0,0,0,0
250,LP001835,0.018775510204081632,0.093359253125975,0.2778581765557163,360.0,0.0,N,1,1,1,1,0,0,0,0,0
251,LP001836,0.04053184910327768,0.0,0.1866859623733719,360.0,1.0,N,0,0,0,0,1,0,1,0,0
252,LP001841,0.030092764378478663,0.052007583939328486,0.1374819102749638,360.0,1.0,Y,1,0,1,0,0,0,0,0,1
253,LP001843,0.031057513914656772,0.17042263661890705,0.3907380607814761,180.0,1.0,Y,1,1,1,1,0,1,0,0,0
254,LP001844,0.19913419913419914,0.0,0.2648335745296671,360.0,0.0,N,1,0,0,0,1,0,0,0,1
255,LP001846,0.03627705627705628,0.0,0.35600578871201155,360.0,1.0,Y,0,0,0,0,0,0,0,1,0
256,LP001849,0.07291280148423006,0.0,0.15340086830680172,360.0,0.0,N,1,0,1,0,0,0,0,0,0
257,LP001854,0.06307977736549165,0.0,0.12301013024602024,360.0,1.0,N,1,1,0,0,1,0,0,1,0
258,LP001859,0.1797526283240569,0.050399596803225574,0.426917510853835,360.0,1.0,N,1,1,0,0,0,0,0,0,0
259,LP001864,0.05913419913419914,0.0,0.17221418234442834,360.0,0.0,N,1,1,1,1,0,0,0,1,0
260,LP001865,0.07338280766852195,0.10199918400652795,0.46454413892908825,360.0,0.0,Y,1,1,0,0,1,1,0,0,0
261,LP001868,0.02362399505256648,0.053015575875392996,0.18089725036179446,360.0,1.0,Y,1,0,0,1,0,0,0,0,0
262,LP001870,0.04119975262832406,0.0,0.21128798842257596,36.0,1.0,N,0,0,0,1,0,1,0,0,0
263,LP001871,0.08719851576994435,0.0,0.1606367583212735,360.0,1.0,Y,0,0,0,0,0,0,0,0,0
264,LP001872,0.062040816326530614,0.0,0.17221418234442834,360.0,1.0,Y,1,0,0,1,0,0,0,0,1
265,LP001875,0.04879406307977737,0.08272733818129455,0.20549927641099852,360.0,1.0,Y,1,0,0,0,0,0,0,0,0
266,LP001877,0.05637600494743353,0.033287733698130414,0.20405209840810418,360.0,1.0,Y,1,1,0,1,0,0,1,0,0
267,LP001882,0.051737786023500314,0.043463652290781675,0.21852387843704774,360.0,0.0,Y,1,1,0,0,1,0,0,1,0
268,LP001883,0.04042053184910328,0.0,0.18234442836468884,360.0,1.0,N,0,0,0,0,0,0,0,0,0
269,LP001884,0.03371675943104515,0.03743970048239614,0.11722141823444283,360.0,1.0,Y,0,0,0,0,1,1,0,0,0
270,LP001888,0.038181818181818185,0.0,0.030390738060781478,360.0,1.0,Y,0,0,0,0,1,0,0,0,0
271,LP001891,0.13600494743351887,0.0,0.18379160636758318,360.0,1.0,Y,1,1,0,0,1,0,0,0,0
272,LP001892,0.03318491032776748,0.04456764345885233,0.16931982633863962,360.0,1.0,Y,1,0,0,0,0,0,0,0,0
273,LP001894,0.03055040197897341,0.0533515731874145,0.20405209840810418,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
274,LP001896,0.0463821892393321,0.0,0.11722141823444283,360.0,1.0,Y,1,1,0,1,0,0,1,0,0
275,LP001900,0.03215831787260359,0.04420764633882929,0.15340086830680172,360.0,1.0,Y,1,1,0,1,0,1,0,0,0
276,LP001903,0.04753246753246754,0.07857537139702882,0.28654124457308244,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
277,LP001904,0.036524427952999386,0.031199750401996785,0.10274963820549927,360.0,1.0,Y,1,1,0,0,1,0,0,0,0
278,LP001907,0.17851576994434137,0.0,0.61794500723589,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
279,LP001908,0.04885590599876315,0.0,0.1664254703328509,360.0,0.0,Y,0,1,1,0,0,0,0,0,0
280,LP001910,0.048274582560296854,0.058223534211726304,0.21562952243125902,360.0,0.0,N,1,0,1,0,1,1,0,0,1
281,LP001914,0.04671614100185529,0.01919984640122879,0.14905933429811866,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
282,LP001915,0.026604823747680893,0.02365901043511652,0.09985528219971056,180.0,1.0,Y,1,1,0,0,1,0,1,0,0
283,LP001917,0.02054421768707483,0.03998368013055895,0.06512301013024602,360.0,1.0,Y,0,0,0,0,1,0,0,0,0
284,LP001922,0.2537662337662338,0.0,0.17221418234442834,360.0,1.0,N,1,1,0,0,0,0,0,0,0
285,LP001924,0.03720470006184293,0.07327141382868937,0.11577424023154846,360.0,1.0,Y,1,0,0,0,0,0,0,0,0
286,LP001925,0.0303030303030303,0.041207670338637294,0.130246020260492,300.0,1.0,N,0,0,0,1,0,0,0,0,1
287,LP001926,0.043957946815089674,0.047999616003071975,0.1606367583212735,360.0,1.0,Y,1,1,0,0,0,0,0,0,0
288,LP001931,0.04915275200989487,0.0,0.15340086830680172,360.0,1.0,Y,0,0,0,1,0,0,0,0,0
289,LP001935,0.1157452071737786,0.0,0.2575976845151953,360.0,1.0,Y,1,0,0,0,0,0,0,0,0
290,LP001936,0.03617810760667904,0.05798353613171095,0.18813314037626624,360.0,1.0,Y,1,1,0,0,0,0,0,0,0
291,LP001938,0.05256648113790972,0.0,0.170767004341534,360.0,0.0,N,1,1,0,1,0,0,1,0,0
292,LP001940,0.037142857142857144,0.03743970048239614,0.18089725036179446,360.0,1.0,Y,1,1,0,0,1,0,1,0,0
293,LP001945,0.06514533085961657,0.0,0.19392185238784368,480.0,0.0,N,0,0,0,0,1,0,0,1,0
294,LP001947,0.02761904761904762,0.08001535987712098,0.23589001447178,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
295,LP001949,0.0527643784786642,0.029999760001919985,0.14616497829232994,360.0,1.0,Y,1,1,0,0,1,0,0,1,0
296,LP001953,0.0831787260358689,0.0,0.276410998552822,360.0,1.0,Y,1,1,0,1,0,1,0,0,0
297,LP001954,0.055856524427953004,0.0,0.18234442836468884,360.0,1.0,Y,0,1,0,0,1,1,0,0,0
298,LP001955,0.05998763141620285,0.060983512131902944,0.20549927641099852,480.0,1.0,N,0,0,0,0,0,0,0,0,0
299,LP001963,0.02305504019789734,0.07019943840449276,0.150506512301013,360.0,1.0,N,1,1,0,0,1,1,0,0,0
300,LP001964,0.020408163265306124,0.07041543667650658,0.1215629522431259,360.0,0.0,N,1,1,1,0,1,0,0,0,0
301,LP001972,0.033704390847247995,0.04199966400268798,0.13892908827785816,360.0,1.0,Y,1,1,1,1,0,0,0,1,0
302,LP001974,0.05998763141620285,0.0,0.17800289435600578,360.0,1.0,Y,0,0,0,0,0,0,0,0,0
303,LP001977,0.018243661100803957,0.04327165382676939,0.12590448625180894,360.0,1.0,Y,1,1,0,0,1,1,0,0,0
304,LP001978,0.04761904761904762,0.05999952000383997,0.18958031837916062,360.0,1.0,Y,1,0,0,0,0,0,0,0,0
305,LP001990,0.022881880024737167,0.0,0.17221418234442834,360.0,1.0,N,1,0,1,0,1,0,0,0,0
306,LP001993,0.04467532467532468,0.03998368013055895,0.18234442836468884,360.0,1.0,Y,0,0,0,0,0,0,0,0,0
307,LP001994,0.027829313543599257,0.044711642306861546,0.1374819102749638,360.0,0.0,N,0,0,0,0,1,0,0,0,0
308,LP001996,0.24839826839826842,0.0,0.6816208393632417,360.0,1.0,N,1,0,0,0,0,0,0,0,0
309,LP001998,0.09297464440321583,0.0,0.25470332850940663,360.0,0.0,Y,1,1,1,0,0,0,1,0,0
310,LP002002,0.03422387136672851,0.0,0.1085383502170767,360.0,1.0,Y,0,0,0,1,0,0,0,0,0
311,LP002004,0.03434755720470006,0.05771953824369405,0.14761215629522428,360.0,1.0,Y,1,0,1,1,0,0,0,0,0
312,LP002006,0.029152752009894867,0.0,0.06801736613603473,360.0,1.0,Y,0,0,0,0,0,0,0,0,0
313,LP002008,0.06921459492888064,0.0,0.19536903039073802,84.0,0.0,Y,1,1,0,0,0,0,1,0,1
314,LP002024,0.02873222016079159,0.044231646146830825,0.21707670043415336,360.0,1.0,N,1,1,0,0,0,0,0,0,0
315,LP002031,0.040185528756957335,0.03935968512251902,0.14761215629522428,180.0,1.0,Y,1,1,1,0,1,1,0,0,0
316,LP002035,0.0441187384044527,0.0,0.1606367583212735,360.0,1.0,Y,1,1,0,1,0,0,1,0,0
317,LP002036,0.02359925788497217,0.0512155902752778,0.11432706222865412,360.0,0.0,Y,1,1,0,0,1,0,0,0,0
318,LP002043,0.041941867656153375,0.0,0.14905933429811866,360.0,0.0,Y,0,0,0,1,0,1,0,0,0
319,LP002050,0.12183055040197897,0.0,0.21128798842257596,360.0,1.0,N,1,1,0,0,0,1,0,0,1
320,LP002051,0.027829313543599257,0.052007583939328486,0.15340086830680172,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
321,LP002053,0.05184910327767471,0.004535963712290302,0.1664254703328509,360.0,1.0,Y,1,1,0,1,0,0,0,1,0
322,LP002054,0.04268398268398269,0.03815969472244222,0.17221418234442834,360.0,1.0,Y,1,1,1,0,0,0,1,0,0
323,LP002055,0.03730364873222017,0.07163942688458493,0.17800289435600578,360.0,0.0,Y,0,0,0,0,0,0,0,0,0
324,LP002065,0.1836734693877551,0.0,0.42112879884225757,360.0,1.0,Y,1,1,0,0,0,0,0,1,0
325,LP002067,0.1053308596165739,0.11959104327165383,0.5311143270622286,360.0,0.0,N,1,1,0,0,0,1,0,0,1
326,LP002068,0.058961038961038964,0.0,0.17510853835021706,360.0,0.0,Y,1,0,0,0,0,0,0,0,0
327,LP002082,0.07010513296227582,0.05183958528331773,0.2532561505065123,360.0,1.0,Y,1,1,0,1,0,0,0,0,1
328,LP002086,0.051737786023500314,0.058823529411764705,0.14616497829232994,360.0,1.0,N,0,1,0,0,1,0,0,0,0
329,LP002087,0.02906617192331478,0.0,0.08393632416787264,360.0,1.0,Y,0,0,0,0,1,0,0,0,0
330,LP002097,0.052368583797155234,0.04303165574675403,0.15629522431259044,360.0,1.0,Y,1,0,0,0,1,1,0,0,0
331,LP002098,0.03444650587507731,0.0,0.12879884225759766,360.0,1.0,Y,1,0,0,1,0,0,0,0,0
332,LP002100,0.03318491032776748,0.0,0.08972503617945007,360.0,1.0,Y,1,0,0,0,1,0,0,1,0
333,LP002101,0.7815337043908472,0.0,0.6960926193921853,180.0,1.0,Y,1,1,0,0,1,0,0,0,0
334,LP002103,0.11976499690785405,0.043991648066815464,0.25036179450072354,180.0,1.0,Y,1,1,0,0,1,1,0,0,1
335,LP002106,0.06620902906617192,0.10775913792689659,0.08827785817655572,360.0,1.0,Y,1,1,0,1,0,0,0,1,1
336,LP002110,0.06307977736549165,0.016511867905056758,0.21852387843704774,360.0,1.0,Y,1,1,0,0,0,1,0,0,0
337,LP002112,0.02906617192331478,0.11039911680706554,0.24167872648335742,360.0,1.0,Y,1,1,0,0,0,0,1,0,1
338,LP002113,0.02077922077922078,0.0,0.17221418234442834,360.0,0.0,N,0,0,1,0,1,0,0,1,0
339,LP002114,0.04959802102659246,0.0,0.08972503617945007,360.0,1.0,Y,0,0,0,1,0,0,0,0,0
340,LP002115,0.0308843537414966,0.03808769529843761,0.23733719247467433,360.0,1.0,N,1,1,1,0,0,0,0,1,0
341,LP002116,0.027557204700061844,0.0,0.053545586107091175,360.0,1.0,N,0,0,0,0,0,0,0,0,0
342,LP002119,0.05447124304267162,0.02949576403388773,0.21562952243125902,360.0,1.0,Y,1,1,1,0,1,1,0,0,0
343,LP002126,0.037390228818800254,0.0,0.09406657018813314,360.0,1.0,Y,1,1,1,1,0,0,0,1,0
344,LP002128,0.030092764378478663,0.055919552643578854,0.16787264833574528,360.0,1.0,Y,1,1,0,0,0,0,1,0,0
345,LP002129,0.029053803339517625,0.05899152806777546,0.21852387843704774,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
346,LP002130,0.04171923314780458,0.07751937984496124,0.2069464544138929,360.0,0.0,N,1,1,1,0,0,0,0,1,0
347,LP002131,0.03627705627705628,0.052031583747330024,0.16931982633863962,360.0,1.0,Y,1,1,1,0,1,0,1,0,0
348,LP002137,0.07647495361781076,0.10999112007103944,0.361794500723589,360.0,0.0,Y,1,1,0,1,0,0,0,0,0
349,LP002138,0.030612244897959186,0.14999880000959992,0.2575976845151953,360.0,1.0,Y,1,1,0,0,0,0,0,0,0
350,LP002139,0.11048855905998764,0.0,0.3169319826338639,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
351,LP002140,0.10636982065553495,0.10000719994240047,0.4327062228654124,360.0,1.0,N,1,0,0,0,0,0,0,0,0
352,LP002141,0.031119356833642548,0.049991600067199465,0.12445730824891461,360.0,1.0,Y,1,1,0,0,0,0,0,1,0
353,LP002142,0.06617192331478046,0.0,0.13892908827785816,360.0,0.0,N,0,1,0,0,0,0,0,0,1
354,LP002143,0.02811379097093383,0.012119903040775674,0.17510853835021706,360.0,1.0,Y,0,1,0,1,0,0,0,0,0
355,LP002144,0.045306122448979594,0.0,0.15484804630969606,180.0,1.0,Y,0,0,0,0,1,0,0,1,0
356,LP002149,0.10121212121212121,0.07600739194086448,0.22575976845151952,360.0,1.0,Y,1,1,0,0,0,0,1,0,0
357,LP002151,0.04607297464440322,0.0,0.08393632416787264,360.0,1.0,N,1,1,0,0,1,1,0,0,0
358,LP002158,0.0352504638218924,0.03998368013055895,0.13169319826338638,480.0,0.0,N,1,1,1,0,1,0,0,0,0
359,LP002160,0.062053184910327776,0.07600739194086448,0.276410998552822,360.0,1.0,Y,1,1,0,1,0,0,0,1,0
360,LP002161,0.056561533704390855,0.0,0.10419681620839363,360.0,1.0,N,0,0,0,1,0,1,0,0,0
361,LP002170,0.05998763141620285,0.08800729594163247,0.3285094066570188,360.0,1.0,Y,1,1,0,1,0,0,1,0,0
362,LP002175,0.056895485466914045,0.05599155206758346,0.17510853835021706,360.0,1.0,Y,1,1,0,0,1,0,0,0,0
363,LP002178,0.035411255411255414,0.07279141766865865,0.12445730824891461,300.0,0.0,Y,1,1,0,0,1,0,0,0,0
364,LP002180,0.08252319109461967,0.0,0.19102749638205496,360.0,1.0,Y,1,0,0,0,0,0,0,0,1
365,LP002181,0.0750278293135436,0.0,0.17945007235890012,360.0,1.0,N,1,0,1,0,0,0,0,0,0
366,LP002187,0.02906617192331478,0.0,0.12590448625180894,480.0,1.0,N,1,0,0,1,0,0,0,0,0
367,LP002188,0.0615213358070501,0.0,0.1664254703328509,360.0,0.0,N,1,0,0,0,0,0,0,0,0
368,LP002190,0.07637600494743352,0.0,0.24023154848046308,360.0,1.0,Y,1,1,0,1,0,1,0,0,0
369,LP002191,0.24217687074829933,0.12638298893608851,0.8118668596237337,360.0,1.0,N,1,1,0,0,0,0,0,0,0
370,LP002194,0.19306122448979593,0.0,0.06657018813314038,360.0,1.0,Y,0,0,0,1,0,0,0,0,1
371,LP002197,0.06227581941867657,0.0,0.21128798842257596,360.0,1.0,Y,1,1,0,1,0,0,1,0,0
372,LP002201,0.1134570191713049,0.18895048839609282,0.5369030390738061,300.0,1.0,Y,1,1,0,0,0,0,1,0,1
373,LP002205,0.036017316017316024,0.04768761849905201,0.14761215629522428,180.0,0.0,N,1,0,0,0,1,1,0,0,0
374,LP002209,0.032331478045763765,0.03501571987424101,0.14616497829232994,360.0,1.0,Y,0,0,0,0,1,0,0,0,0
375,LP002211,0.05772418058132345,0.02215182278541772,0.1606367583212735,180.0,1.0,Y,1,1,0,0,1,0,0,0,0
376,LP002219,0.10636982065553495,0.11990304077567379,0.17510853835021706,360.0,1.0,Y,1,1,0,0,0,0,0,1,0
377,LP002223,0.051453308596165745,0.0,0.17510853835021706,360.0,0.0,Y,1,1,0,1,0,0,0,0,0
378,LP002224,0.03610389610389611,0.0,0.08972503617945007,480.0,1.0,N,1,0,0,0,1,0,0,0,0
379,LP002225,0.06482374768089054,0.0,0.17510853835021706,360.0,1.0,Y,1,1,0,0,1,0,1,0,0
380,LP002226,0.03936920222634509,0.05999952000383997,0.17221418234442834,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
381,LP002229,0.07162646876932591,0.1015671874625003,0.41534008683068013,360.0,1.0,Y,1,0,0,1,0,0,0,0,0
382,LP002231,0.07235621521335807,0.0,0.2127351664254703,360.0,1.0,Y,0,0,0,0,1,0,0,0,0
383,LP002234,0.08679035250463822,0.0,0.17221418234442834,360.0,1.0,Y,1,0,0,0,1,0,0,0,1
384,LP002236,0.05461966604823748,0.0,0.13169319826338638,360.0,1.0,N,1,1,0,0,1,0,1,0,0
385,LP002237,0.04350030921459493,0.0,0.150506512301013,180.0,1.0,Y,1,0,0,0,1,1,0,0,0
386,LP002239,0.027161410018552875,0.03839969280245758,0.17800289435600578,360.0,1.0,Y,1,0,1,1,0,0,0,0,0
387,LP002243,0.03537414965986395,0.07526339789281686,0.17221418234442834,360.0,0.0,N,1,1,1,0,1,0,0,0,0
388,LP002244,0.027000618429189858,0.05800753593971248,0.18379160636758318,360.0,1.0,Y,1,1,0,0,1,0,0,0,0
389,LP002250,0.0660235003092146,0.0,0.16787264833574528,360.0,1.0,Y,1,1,0,0,0,0,0,0,0
390,LP002255,0.11152752009894867,0.0,0.25470332850940663,360.0,1.0,Y,1,0,0,0,0,0,0,1,0
391,LP002262,0.11569573283858998,0.0,0.38494934876989867,360.0,1.0,Y,1,1,0,0,0,0,0,1,0
392,LP002263,0.030092764378478663,0.050759593923248615,0.1606367583212735,360.0,0.0,Y,1,1,0,0,1,0,0,0,0
393,LP002265,0.02279529993815708,0.03899968800249598,0.150506512301013,180.0,1.0,Y,1,1,1,1,0,0,1,0,0
394,LP002266,0.03648732220160792,0.03359973120215038,0.150506512301013,360.0,1.0,Y,1,1,0,0,1,0,1,0,0
395,LP002272,0.03866419294990724,0.011615907072743419,0.18234442836468884,360.0,0.0,Y,1,1,0,1,0,0,1,0,0
396,LP002277,0.03747680890538034,0.0,0.08972503617945007,360.0,0.0,N,0,0,0,0,1,0,0,0,0
397,LP002281,0.03565862708719852,0.03501571987424101,0.12445730824891461,360.0,1.0,Y,1,1,0,0,1,0,0,0,0
398,LP002284,0.04640692640692641,0.03998368013055895,0.14471780028943557,360.0,1.0,Y,1,0,1,0,0,0,0,0,0
399,LP002287,0.016697588126159554,0.04319965440276478,0.13603473227206944,360.0,0.0,N,0,0,0,1,0,0,0,0,0
400,LP002288,0.03387755102040817,0.0,0.05209840810419682,180.0,0.0,N,1,1,1,0,1,0,1,0,0
401,LP002296,0.03222016079158937,0.0,0.08104196816208394,300.0,1.0,N,1,0,1,0,0,0,0,0,0
402,LP002297,0.02906617192331478,0.47999616003071977,0.13603473227206944,360.0,1.0,Y,1,0,0,1,0,0,0,0,0
403,LP002300,0.022424242424242423,0.0,0.06367583212735166,360.0,1.0,Y,0,0,1,1,0,0,0,0,0
404,LP002301,0.09017934446505875,0.0,0.26772793053545585,360.0,1.0,N,0,0,0,0,0,0,0,0,1
405,LP002305,0.05438466295609153,0.0,0.15340086830680172,360.0,1.0,Y,0,0,0,1,0,0,0,0,0
406,LP002308,0.02494743351886209,0.05759953920368637,0.15340086830680172,360.0,1.0,Y,1,1,1,0,1,0,0,0,0
407,LP002314,0.02551638837353123,0.0,0.0824891461649783,360.0,1.0,Y,0,0,1,0,0,0,0,0,0
408,LP002315,0.10080395794681508,0.0,0.2069464544138929,300.0,0.0,N,1,1,0,1,0,1,0,0,0
409,LP002317,1.0000000000000002,0.0,0.507959479015919,360.0,0.0,N,1,1,0,0,0,0,0,1,0
410,LP002318,0.04597402597402598,0.0,0.07670043415340086,360.0,1.0,N,0,0,1,1,0,1,0,0,1
411,LP002319,0.0755225726654298,0.0,0.21852387843704774,360.0,0.0,Y,1,1,0,0,1,0,0,0,0
412,LP002328,0.07354359925788498,0.0,0.30246020260492035,360.0,0.0,N,1,1,1,0,0,0,0,0,0
413,LP002332,0.02601113172541744,0.04879160966712266,0.14616497829232994,360.0,1.0,Y,1,1,1,0,0,0,0,0,0
414,LP002335,0.024724799010513297,0.07768737850097199,0.2445730824891461,360.0,0.0,N,0,1,1,1,0,0,0,0,0
415,LP002337,0.03518862090290662,0.0,0.07380607814761216,360.0,1.0,Y,0,0,0,0,1,0,0,0,0
416,LP002341,0.0303030303030303,0.0,0.21852387843704774,360.0,1.0,N,0,0,0,0,1,1,0,0,0
417,LP002342,0.017934446505875078,0.47999616003071977,0.33285094066570187,360.0,1.0,N,1,1,0,0,1,0,1,0,1
418,LP002345,0.010822510822510824,0.06655146758825929,0.14905933429811866,360.0,1.0,Y,1,1,0,0,0,0,0,0,0
419,LP002347,0.03829313543599258,0.034007727938176496,0.1866859623733719,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
420,LP002348,0.07024118738404453,0.0,0.1866859623733719,360.0,1.0,Y,1,1,0,0,0,0,0,0,0
421,LP002357,0.03178726035868894,0.0,0.10274963820549927,360.0,0.0,N,0,0,1,0,1,0,0,0,0
422,LP002361,0.020655534941249228,0.04125566995464036,0.13169319826338638,360.0,1.0,Y,1,1,0,0,1,0,0,0,0
423,LP002362,0.0878169449598021,0.04000767993856049,0.14616497829232994,360.0,0.0,N,1,1,0,0,1,1,0,0,0
424,LP002364,0.1821892393320965,0.0,0.12590448625180894,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
425,LP002366,0.031119356833642548,0.10319917440660475,0.16208393632416784,360.0,1.0,Y,1,1,0,0,0,0,0,0,0
426,LP002367,0.055114409400123694,0.0,0.10419681620839363,360.0,1.0,N,0,0,1,0,0,1,0,0,0
427,LP002368,0.07155225726654298,0.0,0.17945007235890012,360.0,1.0,Y,1,1,0,1,0,0,1,0,0
428,LP002369,0.03426097711811998,0.0003868769251445988,0.11287988422575977,360.0,1.0,Y,1,1,0,0,0,0,0,0,0
429,LP002370,0.03175015460729747,0.0,0.07380607814761216,180.0,1.0,Y,1,0,1,0,1,0,0,0,0
430,LP002377,0.10481137909709339,0.0,0.20405209840810418,360.0,1.0,Y,0,0,0,1,0,1,0,0,1
431,LP002379,0.07854050711193568,0.0,0.13892908827785816,360.0,0.0,N,1,0,0,0,0,0,0,0,0
432,LP002386,0.1574025974025974,0.0,0.573082489146165,360.0,1.0,Y,1,0,0,1,0,0,0,0,0
433,LP002387,0.02813852813852814,0.056159550723594215,0.19392185238784368,360.0,1.0,Y,1,1,0,1,0,0,0,0,0
434,LP002390,0.04452690166975882,0.0,0.13169319826338638,360.0,1.0,Y,1,0,0,0,1,0,0,0,0
435,LP002393,0.12241187384044527,0.0,0.17221418234442834,240.0,1.0,Y,0,1,0,1,0,0,0,1,0
436,LP002398,0.021966604823747682,0.04442364461084311,0.059334298118668596,360.0,1.0,Y,1,0,0,1,0,0,0,0,0
437,LP002401,0.02551638837353123,0.026999784001727985,0.17221418234442834,360.0,1.0,Y,1,1,0,0,1,0,0,0,0
438,LP002403,0.12697588126159556,0.0,0.2575976845151953,360.0,0.0,N,1,0,0,0,1,0,0,0,1
439,LP002407,0.08648113790970934,0.0,0.1866859623733719,360.0,1.0,Y,0,1,1,0,0,0,0,0,1
440,LP002408,0.04341372912801485,0.12153502771977824,0.2575976845151953,360.0,1.0,Y,1,0,0,1,0,0,0,0,0
441,LP002409,0.09586889301175015,0.043991648066815464,0.24746743849493485,360.0,1.0,Y,1,1,0,0,0,0,0,0,0
442,LP002418,0.05636363636363637,0.04783161734706123,0.20115774240231546,360.0,1.0,Y,1,0,1,1,0,0,0,1,0
443,LP002422,0.46467532467532474,0.0,0.2069464544138929,360.0,1.0,Y,1,0,0,1,0,1,0,0,0
444,LP002424,0.08884353741496599,0.19999040007679939,0.24023154848046308,300.0,0.0,Y,1,1,0,0,0,0,0,0,0
445,LP002429,0.04101422387136673,0.029039767681858546,0.17510853835021706,360.0,1.0,Y,1,1,0,0,0,1,0,0,1
446,LP002434,0.05568336425479283,0.0,0.14616497829232994,360.0,1.0,Y,1,1,1,0,0,0,1,0,0
447,LP002435,0.041917130488559065,0.033023735810113516,0.06657018813314038,360.0,1.0,N,1,1,0,0,0,0,0,0,0
448,LP002443,0.039455782312925174,0.04103967168262654,0.20405209840810418,360.0,0.0,N,1,1,0,0,0,0,1,0,0
449,LP002444,0.03239332096474954,0.03700770393836849,0.2619392185238784,360.0,0.0,N,1,0,1,1,0,1,0,0,1
450,LP002446,0.026703772418058134,0.030119759041927666,0.16787264833574528,360.0,0.0,N,1,1,1,0,0,0,1,0,0
451,LP002447,0.022362399505256647,0.0349437204502364,0.07380607814761216,300.0,0.0,Y,1,1,1,0,1,0,1,0,0
452,LP002448,0.046975881261595555,0.041591667266661865,0.2026049204052098,360.0,0.0,N,1,1,0,0,0,0,0,0,0
453,LP002449,0.028855905998763143,0.059183526531787746,0.11722141823444283,180.0,0.0,Y,1,1,0,0,0,0,0,0,0
454,LP002453,0.0857761286332715,0.0,0.1085383502170767,360.0,1.0,Y,1,0,0,1,0,0,0,0,1
455,LP002455,0.04587507730364874,0.0,0.12590448625180894,360.0,1.0,Y,1,1,0,1,0,0,1,0,0
